f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,seq_idx,pos
0.05237277275595114,-1.0,0.09347873969891532,-0.01417810023863656,0.0,0.0,0.012994,0.013447432762836185,0.006112469437652812,0.0,1.0,1.0,0.0,0,1
0.09347873969891532,0.05237277275595114,-0.03328492782897066,-0.01417810023863656,0.35050299999999995,-0.35050299999999995,0.0073265000000000005,0.013447432762836185,0.0024449877750611247,0.2,6.857142857142857,1.0,0.0,0,2
-0.03328492782897066,0.09347873969891532,-0.18537446657530776,-0.09254232140729109,0.19381500000000002,0.19381500000000002,0.012441500000000001,0.0012224938875305623,0.013447432762836185,0.4,0.08235294117647059,0.0,1.0,0,3
-0.18537446657530776,-0.03328492782897066,-0.06885328552844248,-0.09254232140729109,0.15668799999999994,0.15668799999999994,0.018109,0.0024449877750611247,0.006112469437652812,0.6,1.7708333333333333,0.0,0.0,0,4
-0.06885328552844248,-0.18537446657530776,-0.06729941405300643,-0.15152683917466434,0.12776599999999994,-0.12776599999999994,0.008847,0.013447432762836185,0.003667481662591687,0.8,2.6666666666666665,1.0,0.0,0,5
-0.06729941405300643,-0.06885328552844248,-1.0,-0.16819424599696178,0.028272999999999993,0.028272999999999993,0.017556000000000002,0.0012224938875305623,0.004889975550122249,1.0,0.16216216216216217,0.0,0.0,0,6
0.05093440938231405,-1.0,0.004764294973478956,-0.06392707635458131,0.012527999999999984,0.012527999999999984,0.0091235,0.02689486552567237,0.007334963325183374,0.0,1.8333333333333333,1.0,0.0,1,1
0.004764294973478956,0.05093440938231405,-0.07199047533886332,-0.06392707635458131,0.16110100000000005,0.16110100000000005,0.006497,0.0012224938875305623,0.006112469437652812,0.1111111111111111,0.96,0.0,0.0,1,2
-0.07199047533886332,0.004764294973478956,-0.24737519952876,-0.11588793065895031,0.044671000000000016,0.044671000000000016,0.0168645,0.0024449877750611247,0.022004889975550123,0.2222222222222222,0.25252525252525254,0.0,1.0,1,3
-0.24737519952876,-0.07199047533886332,0.09232855192484214,-0.21108064548463834,0.09871700000000005,-0.09871700000000005,0.024052999999999998,0.0024449877750611247,0.006112469437652812,0.3333333333333333,1.2857142857142858,0.0,0.0,1,4
0.09232855192484214,-0.24737519952876,-0.11414524079504841,-0.18227096527428926,0.017662999999999984,0.017662999999999984,0.022118,0.0024449877750611247,0.014669926650366748,0.4444444444444444,0.9058823529411765,0.0,1.0,1,5
-0.11414524079504841,0.09232855192484214,-0.09368086932670092,-0.18227096527428926,0.014684999999999948,-0.014684999999999948,0.021703,0.003667481662591687,0.012224938875305624,0.5555555555555556,1.1486486486486487,0.0,1.0,1,6
-0.09368086932670092,-0.11414524079504841,-0.13600066302568967,-0.22997190427899714,0.101298,0.101298,0.015620499999999999,0.0012224938875305623,0.009779951100244499,0.6666666666666666,1.8048780487804879,0.0,1.0,1,7
-0.13600066302568967,-0.09368086932670092,-0.09859541405082665,-0.14829924215063317,0.11004000000000003,-0.11004000000000003,0.038982499999999996,0.0012224938875305623,0.0024449877750611247,0.7777777777777778,0.16872427983539096,0.0,0.0,1,8
-0.09859541405082665,-0.13600066302568967,0.14576262775812987,-0.07656423887772089,0.312101,-0.312101,0.034282499999999994,0.0012224938875305623,0.0012224938875305623,0.8888888888888888,34.714285714285715,0.0,0.0,1,9
0.14576262775812987,-0.09859541405082665,-1.0,-0.07656423887772089,0.360929,0.360929,0.0024885000000000003,0.0012224938875305623,0.003667481662591687,1.0,0.5384615384615384,0.0,0.0,1,10
-0.00668667445059461,-1.0,0.09232855192484214,-0.13266664658015145,0.323416,0.323416,0.019906,0.06723716381418093,0.006112469437652812,0.0,0.8961038961038961,1.0,0.0,2,1
0.09232855192484214,-0.00668667445059461,-0.1453615825856662,-0.13266664658015145,0.017662999999999984,0.017662999999999984,0.022118,0.0024449877750611247,0.014669926650366748,0.16666666666666666,0.9058823529411765,0.0,1.0,2,2
-0.1453615825856662,0.09232855192484214,-0.1652803892167484,-0.20709454572554759,0.09385199999999994,-0.09385199999999994,0.022809000000000003,0.003667481662591687,0.0024449877750611247,0.3333333333333333,1.0365853658536586,0.0,0.0,2,3
-0.1652803892167484,-0.1453615825856662,-0.0564335611952004,-0.2425247997368854,0.06383899999999998,0.06383899999999998,0.026403000000000003,0.0012224938875305623,0.004889975550122249,0.5,0.7387387387387387,0.0,0.0,2,4
-0.0564335611952004,-0.1652803892167484,-0.12311415850908858,-0.22593769191988827,0.11106700000000003,0.11106700000000003,0.028753,0.0012224938875305623,0.022004889975550123,0.6666666666666666,1.121212121212121,0.0,1.0,2,5
-0.12311415850908858,-0.0564335611952004,0.14895917139976048,-0.01839144374408417,0.05718800000000002,-0.05718800000000002,0.01645,0.0024449877750611247,0.003667481662591687,0.8333333333333334,4.5,0.0,0.0,2,6
0.14895917139976048,-0.12311415850908858,-1.0,-0.01839144374408417,0.27184400000000003,-0.27184400000000003,0.0033175,0.0012224938875305623,0.003667481662591687,1.0,5.5,0.0,0.0,2,7
-0.09476087986375482,-1.0,0.08900561928079025,-0.18323557852155897,0.03037099999999998,0.03037099999999998,0.0593035,0.37163814180929094,0.0012224938875305623,0.0,9.023255813953488,1.0,0.0,3,1
0.08900561928079025,-0.09476087986375482,-0.10159736481848074,-0.13041405371876835,0.263044,0.263044,0.011473500000000001,0.0024449877750611247,0.003667481662591687,0.25,1.0238095238095237,0.0,0.0,3,2
-0.10159736481848074,0.08900561928079025,-0.15762948939286017,-0.13041405371876835,0.174529,-0.174529,0.009538,0.0012224938875305623,0.0012224938875305623,0.5,1.4482758620689655,0.0,0.0,3,3
-0.15762948939286017,-0.10159736481848074,-0.11055436495215984,-0.2385740935710961,0.205957,0.205957,0.037323499999999996,0.0012224938875305623,0.0024449877750611247,0.75,0.11934156378600823,0.0,0.0,3,4
-0.11055436495215984,-0.15762948939286017,-1.0,-0.2722360745096739,0.06735000000000002,0.06735000000000002,0.043268,0.0012224938875305623,0.06601466992665037,1.0,3.375,0.0,1.0,3,5
0.14195234310290644,-1.0,0.10607612091202498,-0.00044404006079890805,0.06738499999999997,-0.06738499999999997,0.00705,0.02689486552567237,0.0012224938875305623,0.0,4.888888888888889,1.0,0.0,4,1
0.10607612091202498,0.14195234310290644,-0.2782175833103239,-0.00044404006079890805,0.31374699999999994,0.31374699999999994,0.0055295000000000006,0.0012224938875305623,0.018337408312958436,0.14285714285714285,0.2727272727272727,0.0,1.0,4,2
-0.2782175833103239,0.10607612091202498,-0.0818876108308673,-0.14254424121579876,0.45738599999999996,-0.45738599999999996,0.057921,0.0024449877750611247,0.0012224938875305623,0.2857142857142857,0.08505154639175258,0.0,0.0,4,3
-0.0818876108308673,-0.2782175833103239,0.13211730084571252,-0.11472585283988768,0.012741999999999976,0.012741999999999976,0.054327,0.37163814180929094,0.0012224938875305623,0.42857142857142855,55.42857142857143,1.0,0.0,4,4
0.13211730084571252,-0.0818876108308673,-0.039016201415109156,-0.017655929857152437,0.04265399999999997,-0.04265399999999997,0.002765,0.0012224938875305623,0.0012224938875305623,0.5714285714285714,0.4666666666666667,0.0,0.0,4,5
-0.039016201415109156,0.13211730084571252,-0.20061165150667007,-0.017655929857152437,0.28433,0.28433,0.0131325,0.0012224938875305623,0.0024449877750611247,0.7142857142857143,0.18292682926829268,0.0,0.0,4,6
-0.20061165150667007,-0.039016201415109156,-0.042240909640606776,-0.23918638337989023,0.07042499999999996,0.07042499999999996,0.044649999999999995,0.0012224938875305623,0.0024449877750611247,0.8571428571428571,0.3374485596707819,0.0,0.0,4,7
-0.042240909640606776,-0.20061165150667007,-1.0,-0.30574282451908197,0.013863999999999987,0.013863999999999987,0.0490735,0.0012224938875305623,0.1136919315403423,1.0,2.1315789473684212,0.0,1.0,4,8
-0.2675358885034553,-1.0,-0.12527587373059512,-0.31604371818752164,0.408721,0.408721,0.0588885,0.37163814180929094,0.012224938875305624,0.0,9.7,1.0,1.0,5,1
-0.12527587373059512,-0.2675358885034553,0.0852969367953254,-0.13772438192665193,0.10495399999999999,-0.10495399999999999,0.0172795,0.0012224938875305623,0.0024449877750611247,0.125,0.45977011494252873,0.0,0.0,5,2
0.0852969367953254,-0.12527587373059512,-0.26722639814501076,-0.13772438192665193,0.024665999999999966,0.024665999999999966,0.015068,0.0012224938875305623,0.02078239608801956,0.25,3.625,0.0,1.0,5,3
-0.26722639814501076,0.0852969367953254,-0.09895228505630616,-0.1922360858155637,0.328433,-0.328433,0.056677000000000005,0.0012224938875305623,0.0012224938875305623,0.375,0.061855670103092786,0.0,0.0,5,4
-0.09895228505630616,-0.26722639814501076,0.24723490398180173,-0.08633093169961557,0.082347,0.082347,0.056262000000000006,0.37163814180929094,0.0012224938875305623,0.5,18.476190476190474,1.0,0.0,5,5
0.24723490398180173,-0.09895228505630616,0.23406863687236085,0.1040627776003508,0.09795199999999998,0.09795199999999998,0.005391,0.0012224938875305623,0.0012224938875305623,0.625,1.05,0.0,0.0,5,6
0.23406863687236085,0.24723490398180173,-0.13769915851216136,0.1040627776003508,0.10476300000000005,0.10476300000000005,0.006496999999999999,0.0012224938875305623,0.003667481662591687,0.75,0.6896551724137931,0.0,0.0,5,7
-0.13769915851216136,0.23406863687236085,0.0852969367953254,-0.10543634632817374,0.01870499999999997,0.01870499999999997,0.015759,0.0012224938875305623,0.0024449877750611247,0.875,0.3333333333333333,0.0,0.0,5,8
0.0852969367953254,-0.13769915851216136,-1.0,-0.1171187126522683,0.024665999999999966,0.024665999999999966,0.015068,0.0012224938875305623,0.02078239608801956,1.0,3.625,0.0,1.0,5,9
-0.13504500329673796,-1.0,-0.13461640462149588,-0.28942463259985324,0.175406,0.175406,0.056262000000000006,0.37163814180929094,0.0024449877750611247,0.0,18.476190476190474,1.0,0.0,6,1
-0.13461640462149588,-0.13504500329673796,-0.1652803892167484,-0.21126618037676637,0.07901200000000003,0.07901200000000003,0.0139615,0.003667481662591687,0.0024449877750611247,0.2,0.25609756097560976,0.0,0.0,6,2
-0.1652803892167484,-0.13461640462149588,-0.0564335611952004,-0.21126618037676637,0.06383899999999998,0.06383899999999998,0.026403000000000003,0.0012224938875305623,0.004889975550122249,0.4,0.7387387387387387,0.0,0.0,6,3
-0.0564335611952004,-0.1652803892167484,-0.19967347854724318,-0.2425247997368854,0.11106700000000003,0.11106700000000003,0.028753,0.0012224938875305623,0.022004889975550123,0.6,1.121212121212121,0.0,1.0,6,4
-0.19967347854724318,-0.0564335611952004,-0.042240909640606776,-0.2861185256740283,0.10448100000000005,-0.10448100000000005,0.047,0.0024449877750611247,0.0024449877750611247,0.8,0.4074074074074074,0.0,0.0,6,5
-0.042240909640606776,-0.19967347854724318,-1.0,-0.29151596323455164,0.013863999999999987,0.013863999999999987,0.0490735,0.0012224938875305623,0.1136919315403423,1.0,2.1315789473684212,0.0,1.0,6,6
-0.15722440379888203,-1.0,-0.03550257713916856,-0.2245094592880537,0.11888599999999999,0.11888599999999999,0.057368,0.37163814180929094,0.0012224938875305623,0.0,13.379310344827585,1.0,0.0,7,1
-0.03550257713916856,-0.15722440379888203,-0.13804268779380735,-0.1296836002426694,0.056520000000000015,0.056520000000000015,0.006635,0.0012224938875305623,0.0024449877750611247,0.2,1.380952380952381,0.0,0.0,7,2
-0.13804268779380735,-0.03550257713916856,-0.2197931256893274,-0.1296836002426694,0.17286399999999996,0.17286399999999996,0.0143765,0.003667481662591687,0.014669926650366748,0.4,0.24705882352941178,0.0,1.0,7,3
-0.2197931256893274,-0.13804268779380735,-0.1424785863193452,-0.19684283749181974,0.08720799999999995,-0.08720799999999995,0.023224,0.003667481662591687,0.013447432762836185,0.6,1.0,0.0,1.0,7,4
-0.1424785863193452,-0.2197931256893274,0.13177354388715007,-0.11811219741187735,0.05051400000000006,-0.05051400000000006,0.014515,0.0024449877750611247,0.0012224938875305623,0.8,3.8636363636363638,0.0,0.0,7,5
0.13177354388715007,-0.1424785863193452,-1.0,-0.11811219741187735,0.152621,0.152621,0.005944,0.0012224938875305623,0.004889975550122249,1.0,0.9565217391304348,0.0,0.0,7,6
-0.09895228505630616,-1.0,0.24723490398180173,-0.08633093169961557,0.082347,0.082347,0.056262000000000006,0.37163814180929094,0.0012224938875305623,0.0,18.476190476190474,1.0,0.0,8,1
0.24723490398180173,-0.09895228505630616,0.23406863687236085,0.1040627776003508,0.09795199999999998,0.09795199999999998,0.005391,0.0012224938875305623,0.0012224938875305623,0.14285714285714285,1.05,0.0,0.0,8,2
0.23406863687236085,0.24723490398180173,-0.08549138357038279,0.1040627776003508,0.10476300000000005,0.10476300000000005,0.006496999999999999,0.0012224938875305623,0.003667481662591687,0.2857142857142857,0.6896551724137931,0.0,0.0,8,3
-0.08549138357038279,0.23406863687236085,-0.045048412279755895,-0.07124424424873853,0.030644000000000005,-0.030644000000000005,0.015067500000000001,0.0012224938875305623,0.0024449877750611247,0.42857142857142855,0.35365853658536583,0.0,0.0,8,4
-0.045048412279755895,-0.08549138357038279,-0.028534893493871366,-0.12714474979705132,0.07916699999999999,0.07916699999999999,0.021288,0.0012224938875305623,0.012224938875305624,0.5714285714285714,1.1081081081081081,0.0,1.0,8,5
-0.028534893493871366,-0.045048412279755895,-0.045059568994656594,-0.12714474979705132,0.021921999999999997,0.021921999999999997,0.012026499999999999,0.0012224938875305623,0.003667481662591687,0.7142857142857143,4.933333333333334,0.0,0.0,8,6
-0.045059568994656594,-0.028534893493871366,0.01507386952884929,-0.11731820405313673,0.05174000000000001,-0.05174000000000001,0.013824,0.0024449877750611247,0.0024449877750611247,0.8571428571428571,0.1724137931034483,0.0,0.0,8,7
0.01507386952884929,-0.045059568994656594,-1.0,-0.11731820405313673,0.16529899999999997,0.16529899999999997,0.0200445,0.0012224938875305623,0.04523227383863081,1.0,1.45,0.0,1.0,8,8
-0.09727324056715693,-1.0,0.18082688531908617,-0.08282322937800399,0.053348000000000007,-0.053348000000000007,0.053774,0.37163814180929094,0.0012224938875305623,0.0,129.33333333333334,1.0,0.0,9,1
0.18082688531908617,-0.09727324056715693,-0.13485699122084274,-0.053598701026557505,0.37325800000000003,0.37325800000000003,0.003041,0.0012224938875305623,0.008557457212713936,0.3333333333333333,0.14285714285714285,0.0,1.0,9,2
-0.13485699122084274,0.18082688531908617,-0.042240909640606776,-0.053598701026557505,0.004932999999999965,0.004932999999999965,0.0362175,0.0012224938875305623,0.0024449877750611247,0.6666666666666666,0.08641975308641975,0.0,0.0,9,3
-0.042240909640606776,-0.13485699122084274,-1.0,-0.22779477588936958,0.013863999999999987,0.013863999999999987,0.0490735,0.0012224938875305623,0.1136919315403423,1.0,2.1315789473684212,0.0,1.0,9,4
