seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"1,3,12,25,2",seg_00082,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948465,5.157137753085257,0.5,"[(2, 1), (182, 1)]",0,commodity,0.9999999999667182,0.0,3.3282844437330675e-11,1.8338568579268413,0.0,1.0
"1,3,12,27,2",seg_00083,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(22, 1), (382, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,3,12,28,2",seg_00084,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(122, 1), (302, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,3,12,44,2",seg_00085,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(322, 1), (502, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,0.975609756097561
"1,3,12,46,5",seg_00086,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948465,5.157137753085257,0.5,"[(1, 1), (301, 1)]",0,commodity,0.9999999999667182,0.0,3.3282844437330675e-11,1.8338568579268413,0.0,1.0
"1,3,12,51,2",seg_00087,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(242, 1), (422, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,25,2",seg_00088,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(92, 1), (452, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,27,2",seg_00089,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(112, 1), (292, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,28,2",seg_00090,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(212, 1), (392, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,1.0
"1,41,12,38,2",seg_00091,2,2,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.709132080609629,0.0,1.0,0.9961538458948462,5.157137753085257,0.5,"[(312, 1), (492, 1)]",0,commodity,0.9999999999667182,0.0,3.328284443733588e-11,1.8338568579268413,0.0,0.975609756097561
