seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"190,89",seg_00278,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0047363683058688,1.0,0.9982046673075545,5.631211781821365,0.5,"[(272, 0)]",0,commodity,1.0,0.0,8.938655881494657e-31,2.517714255288885,0.0,1.0
"194,379",seg_00293,1,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6978835488658142,1.0,0.9982046673075545,5.631211781821365,0.5,"[(31, 0)]",0,commodity,1.0,0.0,3.824548496843969e-30,2.517714255288885,0.0,1.0
"211,325,87",seg_00314,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075547,5.631211781821365,0.5,"[(195, 0)]",0,commodity,1.0,0.0,3.6802324548901786e-30,2.517714255288885,0.0,1.0
"211,67,86",seg_00319,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4451205803704461,1.0,0.9982046673075547,5.631211781821365,0.5,"[(101, 0)]",0,commodity,1.0,0.0,4.4986313796215745e-31,2.517714255288885,0.0,1.0
"211,89,336,65,53,387",seg_00323,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075547,5.631211781821365,0.5,"[(436, 0)]",0,commodity,1.0,0.0,1.5001609379335585e-29,2.517714255288885,0.0,1.0
"230,175,343,249,87",seg_00335,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-0.49934102847040496,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(479, 2)]",0,commodity,1.0,0.0,2.561563657321069e-31,2.517714255288885,0.0,1.0
"230,175,65,343,162,17",seg_00336,1,1,0.0,1.0,1.0,6.0,0.0,0.0,0.0,-0.49934102847040496,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(145, 2)]",0,commodity,1.0,0.0,5.224916662295315e-31,2.517714255288885,0.0,1.0
"230,87",seg_00344,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.6978835488658142,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(206, 5)]",0,commodity,1.0,0.0,1.802778311124488e-30,2.517714255288885,0.0,1.0
"233,153",seg_00345,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(400, 3)]",0,commodity,1.0,0.0,1.2646850586411086e-31,2.517714255288885,0.0,1.0
"233,204",seg_00346,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(153, 5)]",0,commodity,1.0,0.0,1.2646850586411086e-31,2.517714255288885,0.0,1.0
"233,245,143",seg_00347,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(410, 3)]",0,commodity,1.0,0.0,1.2390720481476231e-31,2.517714255288885,0.0,1.0
"233,293",seg_00348,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8670658085957221,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(430, 4)]",0,commodity,1.0,0.0,1.2646850586411086e-31,2.517714255288885,0.0,1.0
"242,211,70",seg_00354,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.8670658085957221,1.0,0.9982046673075545,5.631211781821365,0.5,"[(137, 0)]",0,commodity,1.0,0.0,5.582391109956377e-31,2.517714255288885,0.0,1.0
"245,245,155",seg_00358,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(67, 2)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"245,245,25,345",seg_00361,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0047363683058688,1.0,0.9982046673075549,5.631211781821365,0.5,"[(242, 0)]",0,commodity,1.0,0.0,1.095604759587774e-30,2.517714255288885,0.0,0.975609756097561
"245,245,379,98",seg_00363,1,1,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075545,5.631211781821365,0.5,"[(143, 0)]",0,commodity,1.0,0.0,4.604079039900977e-30,2.517714255288885,0.0,1.0
"245,245,51",seg_00364,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0047363683058688,1.0,0.9982046673075547,5.631211781821365,0.5,"[(40, 0)]",0,commodity,1.0,0.0,8.75762592045726e-31,2.517714255288885,0.0,1.0
"252,197,58",seg_00375,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(499, 5)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"252,206,387",seg_00376,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(18, 5)]",0,commodity,1.0,0.0,2.0688116295645975e-31,2.517714255288885,0.0,1.0
"252,381,28,341",seg_00379,1,1,0.0,1.0,1.0,4.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075547,5.631211781821365,0.5,"[(528, 4)]",0,commodity,1.0,0.0,2.5881441941324275e-31,2.517714255288885,0.0,0.975609756097561
"254,222,342",seg_00382,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08844563643171366,1.0,0.9982046673075547,5.631211781821365,0.5,"[(434, 0)]",0,commodity,1.0,0.0,3.7275727595868154e-31,2.517714255288885,0.0,1.0
"254,222,67",seg_00384,1,1,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.8856353895902958,1.0,0.9982046673075547,5.631211781821365,0.5,"[(67, 0)]",0,commodity,1.0,0.0,3.6802324548901786e-30,2.517714255288885,0.0,1.0
"28,175",seg_00395,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(266, 2)]",0,commodity,1.0,0.0,2.1115762888564133e-31,2.517714255288885,0.0,1.0
"28,249",seg_00396,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(490, 2)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"287,102,249",seg_00400,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(259, 3)]",0,commodity,1.0,0.0,2.068811629564568e-31,2.517714255288885,0.0,1.0
"287,245",seg_00406,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075545,5.631211781821365,0.5,"[(168, 3)]",0,commodity,1.0,0.0,2.111576288856443e-31,2.517714255288885,0.0,1.0
"293,186",seg_00417,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.8856353895902958,0.0,1.0,0.9982046673075549,5.631211781821365,0.5,"[(407, 3)]",0,commodity,1.0,0.0,2.1115762888564133e-31,2.517714255288885,0.0,1.0
